passenger class,sex,age,siblings or spouce aboard,parents or childred aboard,fare,embarked,target
3,male,0.32356257046223225,0.0,0.0,0.015175789316712771,S,1
3,male,0.2734560942001754,0.0,0.0,0.015216388212891242,S,0
3,male,0.4112489039208318,0.0,0.0,0.016891873428256675,S,0
3,male,0.38619566578980336,0.0,0.0,0.015175789316712771,S,0
3,male,0.3611424276587749,0.0,0.0,0.015330377421392339,S,0
3,male,0.04797695102091946,0.125,0.16666666666666666,0.021730754366528396,S,1
3,female,0.0103970938243768,0.125,0.16666666666666666,0.021730754366528396,S,1
3,male,0.6116748089690592,0.0,0.0,0.0,S,0
3,male,0.4112489039208318,0.0,0.0,0.015175789316712771,S,0
3,male,0.23587623700363275,0.0,0.0,0.0,S,0
3,female,0.33608918952774647,0.0,0.3333333333333333,0.021730754366528396,S,1
3,male,0.28598271326568964,0.0,0.0,0.015411575213749286,S,0
3,male,0.3987222848553176,0.0,0.0,0.015330377421392339,S,1
3,male,0.33608918952774647,0.0,0.0,0.015330377421392339,S,0
3,female,0.24840285606914697,0.125,0.0,0.019177122834302632,S,0
3,female,0.2609294751346612,0.125,0.0,0.019177122834302632,S,0
3,male,0.3987222848553176,0.0,0.0,0.015468569817999833,S,1
3,male,0.2108229988726043,0.0,0.0,0.013907073811135496,S,0
3,male,0.2609294751346612,0.0,0.0,0.01646070534336126,S,0
3,male,0.37366904672428913,0.0,0.0,0.015411575213749286,S,0
3,male,0.2609294751346612,0.0,0.0,0.015216388212891242,S,1
3,male,0.4112489039208318,0.0,0.0,0.015330377421392339,S,0
3,male,0.2734560942001754,0.0,0.0,0.014679623960531627,S,0
3,female,0.04797695102091946,0.0,0.16666666666666666,0.026187654344120927,C,1
3,male,0.48640861831391713,0.0,0.16666666666666666,0.026187654344120927,C,1
3,male,0.22961292747087564,0.0,0.0,0.014110458666029575,C,0
3,male,0.43003883251910313,0.0,0.0,0.015281580671177828,Q,0
3,male,0.5490417136414882,0.0,0.0,0.015712553569072387,S,0
3,female,0.2734560942001754,0.25,0.0,0.016908073949327893,S,0
3,male,0.32356257046223225,0.25,0.0,0.016908073949327893,S,0
3,female,0.04797695102091946,0.0,0.3333333333333333,0.04298993693898376,S,1
3,male,0.3611424276587749,0.375,0.16666666666666666,0.04298993693898376,S,1
3,female,0.32356257046223225,0.125,0.16666666666666666,0.04298993693898376,S,1
3,female,0.0103970938243768,0.125,0.16666666666666666,0.023780217875537836,S,0
3,male,0.22334961793811853,0.125,0.16666666666666666,0.015330377421392339,S,0
3,female,0.44882876111737446,0.0,0.3333333333333333,0.023780217875537836,S,0
3,male,0.311035951396718,0.0,0.0,0.014110458666029575,C,1
3,female,0.4613553801828887,0.0,0.0,0.018713553707264782,S,0
3,female,0.2734560942001754,0.0,0.0,0.014151057562208049,S,1
3,male,0.32356257046223225,0.0,0.0,0.11027245763075773,S,1
3,male,0.3611424276587749,0.0,0.0,0.018510168852370702,S,0
3,male,0.3611424276587749,0.0,0.0,0.015175789316712771,S,0
3,male,0.2734560942001754,0.0,0.0,0.015175789316712771,S,0
3,male,0.2734560942001754,0.0,0.0,0.014102260811993537,C,1
3,male,0.3987222848553176,0.0,0.0,0.015468569817999833,S,0
3,male,0.43003883251910313,0.0,0.0,0.012565163180236457,C,0
3,male,0.44882876111737446,0.0,0.0,0.0,S,0
3,male,0.48640861831391713,0.0,0.0,0.04713766070721715,S,0
3,male,0.2985093323312038,0.0,0.0,0.018542765081513996,S,0
3,female,0.311035951396718,0.0,0.0,0.015175789316712771,S,0
3,female,0.5615683327070025,0.0,0.0,0.015126992566498259,S,0
3,male,0.44882876111737446,0.125,0.0,0.030351578633425542,S,0
3,female,0.37366904672428913,0.125,0.0,0.030351578633425542,S,0
3,male,0.24840285606914697,0.125,0.0,0.015468569817999833,S,1
3,male,0.3486158085932607,0.0,0.0,0.11027245763075773,S,0
3,male,0.37366904672428913,0.125,0.0,0.031425107138144774,S,0
3,female,0.32356257046223225,0.125,0.0,0.031425107138144774,S,0
3,male,0.2546661656019041,0.0,0.0,0.014151057562208049,S,0
3,male,0.33608918952774647,0.0,0.0,0.016908073949327893,S,1
3,male,0.6367280471000877,0.0,0.0,0.013768881414528002,S,0
3,female,0.28598271326568964,0.0,0.0,0.015330377421392339,S,1
3,male,0.3987222848553176,0.0,0.0,0.014793613169032724,S,1
3,male,0.2985093323312038,0.0,0.0,0.01393967004027879,S,1
3,male,0.2734560942001754,0.0,0.0,0.013907073811135496,S,0
3,male,0.3611424276587749,0.0,0.0,0.015468569817999833,S,0
3,female,0.37993235625704624,0.0,0.0,0.015126992566498259,Q,0
3,male,0.43630214205186024,0.0,0.0,0.015411575213749286,C,0
3,male,0.4112489039208318,0.0,0.0,0.015411575213749286,S,0
3,female,0.18576976074157586,0.0,0.0,0.015671954672893913,Q,1
3,female,0.43630214205186024,0.0,0.0,0.015126992566498259,Q,0
3,male,0.2985093323312038,0.125,0.0,0.031425107138144774,S,0
3,female,0.23587623700363275,0.125,0.0,0.031425107138144774,S,0
3,male,0.6930978328949017,0.0,0.0,0.015712553569072387,S,0
3,male,0.2609294751346612,0.0,0.0,0.015175789316712771,S,1
3,male,0.2985093323312038,0.0,0.0,0.015411575213749286,S,0
3,male,0.2609294751346612,0.0,0.0,0.015411575213749286,S,0
3,male,0.3486158085932607,0.0,0.0,0.015411575213749286,S,0
3,male,0.311035951396718,0.0,0.0,0.014931805565640218,S,0
3,male,0.07303018915194788,0.0,0.16666666666666666,0.024349578357040744,S,1
3,female,0.33608918952774647,0.0,0.16666666666666666,0.024349578357040744,S,1
3,male,0.423775522986346,0.0,0.0,0.015712553569072387,S,0
3,female,0.2985093323312038,0.0,0.0,0.015126992566498259,Q,1
3,male,0.22334961793811853,0.0,0.0,0.015126992566498259,S,0
3,male,0.2734560942001754,0.0,0.0,0.015411575213749286,S,0
3,female,0.18576976074157586,0.0,0.0,0.014102260811993537,C,1
3,female,0.0103970938243768,0.0,0.3333333333333333,0.030725752114070404,C,1
3,male,0.24840285606914697,0.125,0.16666666666666666,0.030725752114070404,C,1
3,female,0.23587623700363275,0.125,0.16666666666666666,0.030725752114070404,C,1
3,male,0.4112489039208318,0.0,0.0,0.015712553569072387,S,0
3,male,0.1481899035450332,0.125,0.0,0.021942337075458514,C,1
3,female,0.17324314167606164,0.125,0.0,0.021942337075458514,C,1
3,female,0.3611424276587749,0.0,0.0,0.015468569817999833,S,0
3,male,0.3486158085932607,0.0,0.0,0.015712553569072387,S,0
3,female,0.22334961793811853,0.0,0.0,0.015175789316712771,S,1
3,female,0.32356257046223225,0.0,0.0,0.015330377421392339,S,1
3,male,0.2609294751346612,0.0,0.0,0.015330377421392339,S,0
3,male,0.5114618564449456,0.0,0.0,0.013907073811135496,S,0
3,male,0.48640861831391713,0.0,0.0,0.015468569817999833,S,1
3,male,0.2609294751346612,0.0,0.0,0.01522458606692728,S,0
3,male,0.3548791181260178,0.0,0.0,0.014110458666029575,C,0
3,female,0.2734560942001754,0.0,0.0,0.015126992566498259,S,1
3,male,0.7619942377552299,0.0,0.0,0.012174789178520372,S,0
3,male,0.28598271326568964,0.0,0.0,0.01800600082915438,S,0
3,female,0.2734560942001754,0.0,0.0,0.015175789316712771,S,1
3,male,0.11061004634849055,0.0,0.16666666666666666,0.0061889894232067975,S,1
3,male,0.3486158085932607,0.0,0.0,0.04396587194327397,S,0
3,male,0.5239884755104598,0.0,0.16666666666666666,0.01640390592611157,S,0
3,female,0.38619566578980336,0.0,0.0,0.015330377421392339,S,0
3,male,0.3486158085932607,0.0,0.0,0.015330377421392339,S,0
3,male,0.3987222848553176,0.0,0.0,0.015175789316712771,S,1
3,male,0.24840285606914697,0.0,0.0,0.01800600082915438,S,0
3,female,0.28598271326568964,0.0,0.0,0.016908073949327893,S,0
3,female,0.24840285606914697,0.0,0.0,0.016908073949327893,S,0
3,male,0.24840285606914697,0.0,0.0,0.016908073949327893,S,0
3,male,0.19829637980709008,0.0,0.0,0.01798980030808316,S,0
3,female,0.38619566578980336,0.0,0.0,0.016948672845506364,S,1
3,male,0.02292371288989102,0.375,0.16666666666666666,0.04113566043083236,S,0
3,male,0.07303018915194788,0.375,0.16666666666666666,0.04113566043083236,S,0
3,female,0.035450331955405236,0.375,0.16666666666666666,0.04113566043083236,S,0
3,female,0.09808342728297632,0.375,0.16666666666666666,0.04113566043083236,S,0
3,female,0.3611424276587749,0.0,0.6666666666666666,0.04113566043083236,S,0
3,male,0.0103970938243768,0.5,0.16666666666666666,0.07746484096553544,S,0
3,male,0.0855568082174621,0.5,0.16666666666666666,0.07746484096553544,S,0
3,male,0.02292371288989102,0.5,0.16666666666666666,0.07746484096553544,S,0
3,male,0.19829637980709008,0.5,0.16666666666666666,0.07746484096553544,S,0
3,male,0.17324314167606164,0.5,0.16666666666666666,0.07746484096553544,S,0
3,female,0.5114618564449456,0.0,0.8333333333333333,0.07746484096553544,S,0
3,male,0.2609294751346612,0.0,0.0,0.016908073949327893,S,0
3,male,0.23587623700363275,0.0,0.0,0.028302115124416098,S,0
3,male,0.3987222848553176,0.0,0.0,0.015411575213749286,S,0
3,male,0.007265439057998245,0.125,0.16666666666666666,0.026887009368195294,S,0
3,female,0.035450331955405236,0.125,0.16666666666666666,0.026887009368195294,S,0
3,female,0.32356257046223225,0.0,0.3333333333333333,0.026887009368195294,S,0
3,male,0.2609294751346612,0.0,0.0,0.015468569817999833,S,0
3,male,0.311035951396718,0.0,0.0,0.015468569817999833,S,0
3,male,0.2734560942001754,0.0,0.0,0.014151057562208049,S,0
3,male,0.311035951396718,0.125,0.0,0.015175789316712771,S,1
3,male,0.2985093323312038,0.0,0.0,0.015712553569072387,S,0
3,female,0.3486158085932607,0.0,0.0,0.015411575213749286,S,0
3,male,0.23587623700363275,0.0,0.0,0.015411575213749286,S,0
3,male,0.311035951396718,0.125,0.0,0.015175789316712771,S,0
3,female,0.22334961793811853,0.0,0.0,0.015175789316712771,S,0
3,male,0.3987222848553176,0.0,0.0,0.015712553569072387,S,1
3,male,0.2108229988726043,0.0,0.0,0.016908073949327893,S,0
3,male,0.2985093323312038,0.0,0.0,0.016908073949327893,S,0
3,male,0.4738819992484029,0.0,0.0,0.015411575213749286,S,0
3,male,0.2609294751346612,0.0,0.0,0.015712553569072387,S,0
3,male,0.12313666541400477,0.5,0.16666666666666666,0.05684821399990475,Q,0
3,male,0.04797695102091946,0.5,0.16666666666666666,0.05684821399990475,Q,0
3,male,0.0855568082174621,0.5,0.16666666666666666,0.05684821399990475,Q,0
3,male,0.02292371288989102,0.5,0.16666666666666666,0.05684821399990475,Q,0
3,male,0.09808342728297632,0.5,0.16666666666666666,0.05684821399990475,Q,0
3,female,0.48640861831391713,0.0,0.8333333333333333,0.05684821399990475,Q,0
3,female,0.2734560942001754,0.0,0.0,0.07746484096553544,S,0
3,male,0.43630214205186024,0.0,0.0,0.013907073811135496,S,0
3,male,0.6242014280345735,0.125,0.0,0.028302115124416098,S,0
3,female,0.5866215708380309,0.125,0.0,0.028302115124416098,S,0
3,female,0.02292371288989102,0.125,0.16666666666666666,0.039452172548431745,S,0
3,male,0.22334961793811853,0.125,0.16666666666666666,0.039452172548431745,S,0
3,female,0.5114618564449456,0.0,0.3333333333333333,0.039452172548431745,S,0
3,male,0.6242014280345735,0.0,0.0,0.015712553569072387,S,0
3,male,0.19829637980709008,0.0,0.0,0.015712553569072387,S,0
3,male,0.311035951396718,0.0,0.0,0.014102260811993537,C,0
3,male,0.48014530878116,0.0,0.0,0.014151057562208049,S,0
3,male,0.17950645120881875,1.0,0.3333333333333333,0.13575255909676825,S,0
3,male,0.2985093323312038,0.0,0.0,0.01820118783001242,S,0
3,female,0.2609294751346612,0.0,0.0,0.014931805565640218,S,1
3,male,0.48640861831391713,0.0,0.0,0.015468569817999833,S,0
3,female,0.0103970938243768,0.125,0.16666666666666666,0.03259622914329302,S,1
3,female,0.2985093323312038,0.0,0.3333333333333333,0.03259622914329302,S,1
3,female,0.04797695102091946,0.125,0.16666666666666666,0.03259622914329302,S,1
3,male,0.311035951396718,0.0,0.0,0.018542765081513996,S,1
3,male,0.24840285606914697,0.0,0.0,0.015712553569072387,S,0
3,male,0.3047726418639609,0.0,0.0,0.015712553569072387,S,0
3,male,0.3611424276587749,0.0,0.0,0.018542765081513996,S,1
3,male,0.2734560942001754,0.0,0.0,0.014110458666029575,C,0
3,male,0.49893523737943135,0.0,0.0,0.015411575213749286,S,0
3,male,0.2609294751346612,0.0,0.0,0.015468569817999833,S,0
3,female,0.22334961793811853,0.0,0.0,0.014630827210317117,S,1
3,male,0.04797695102091946,0.375,0.3333333333333333,0.05445717323939373,S,0
3,male,0.12313666541400477,0.375,0.3333333333333333,0.05445717323939373,S,0
3,female,0.11061004634849055,0.375,0.3333333333333333,0.05445717323939373,S,0
3,female,0.02292371288989102,0.375,0.3333333333333333,0.05445717323939373,S,0
3,male,0.49893523737943135,0.125,0.6666666666666666,0.05445717323939373,S,0
3,female,0.5615683327070025,0.125,0.6666666666666666,0.05445717323939373,S,0
3,male,0.23587623700363275,0.0,0.0,0.014931805565640218,S,0
3,male,0.37366904672428913,0.0,0.0,0.015712553569072387,S,0
3,male,0.3987222848553176,0.0,0.0,0.015712553569072387,S,0
3,male,0.4112489039208318,0.0,0.0,0.016908073949327893,C,0
3,female,0.28598271326568964,0.0,0.0,0.014736618564782174,S,1
3,male,0.2609294751346612,0.0,0.0,0.015712553569072387,S,0
3,male,0.23587623700363275,0.0,0.0,0.015411575213749286,S,0
3,female,0.2734560942001754,0.0,0.0,0.019201521209409888,S,0
3,male,0.38619566578980336,0.0,0.0,0.015468569817999833,S,1
3,male,0.33608918952774647,0.0,0.0,0.016908073949327893,S,0
3,female,0.02292371288989102,0.0,0.16666666666666666,0.02042143996477265,S,0
3,female,0.3611424276587749,0.125,0.16666666666666666,0.02042143996477265,S,0
3,male,0.19829637980709008,0.0,0.0,0.015712553569072387,S,1
3,male,0.5490417136414882,0.0,0.0,0.015468569817999833,S,1
3,male,0.311035951396718,0.0,0.0,0.013760683560491965,S,0
3,male,0.9248402856069148,0.0,0.0,0.015175789316712771,S,0
3,male,0.17324314167606164,0.0,0.0,0.01800600082915438,S,1
3,male,0.2985093323312038,0.0,0.0,0.015216388212891242,S,0
3,male,0.311035951396718,0.0,0.0,0.015216388212891242,S,1
3,male,0.423775522986346,0.0,0.0,0.015712553569072387,S,0
3,male,0.003131654766378554,0.0,0.16666666666666666,0.016623491302076868,C,1
3,female,0.19829637980709008,0.125,0.16666666666666666,0.016623491302076868,C,1
3,male,0.3987222848553176,0.0,0.0,0.015468569817999833,S,0
3,male,0.37993235625704624,0.0,0.0,0.015712553569072387,S,0
3,male,0.5490417136414882,0.0,0.0,0.015712553569072387,S,0
3,male,0.311035951396718,0.0,0.0,0.0,S,1
3,male,0.0855568082174621,0.125,0.16666666666666666,0.029757819776815374,C,1
3,female,0.11061004634849055,0.125,0.16666666666666666,0.029757819776815374,C,1
3,female,0.3611424276587749,0.0,0.3333333333333333,0.029757819776815374,C,1
3,male,0.44882876111737446,0.0,0.0,0.015411575213749286,S,0
3,female,0.22334961793811853,0.0,0.0,0.019209719063445922,S,1
3,female,0.7870474758862583,0.0,0.0,0.018713553707264782,S,1
3,male,0.1419265940122761,0.125,0.16666666666666666,0.028302115124416098,S,0
3,male,0.5051985469121885,0.0,0.3333333333333333,0.028302115124416098,S,0
3,female,0.12313666541400477,0.0,0.3333333333333333,0.04713766070721715,S,0
3,male,0.44882876111737446,0.125,0.16666666666666666,0.04713766070721715,S,0
3,female,0.37366904672428913,0.125,0.16666666666666666,0.04713766070721715,S,0
3,male,0.4112489039208318,0.0,0.0,0.018542765081513996,S,0
3,male,0.3486158085932607,0.0,0.0,0.018542765081513996,S,0
3,male,0.3486158085932607,0.0,0.0,0.018542765081513996,S,0
3,male,0.5866215708380309,0.0,0.0,0.017566830077223785,S,0
3,female,0.22334961793811853,0.25,0.0,0.03513366015444757,S,0
3,male,0.38619566578980336,0.375,0.0,0.03513366015444757,S,0
3,male,0.19829637980709008,0.25,0.0,0.03513366015444757,S,0
3,female,0.38619566578980336,0.125,0.0,0.03513366015444757,S,0
3,male,0.2734560942001754,0.0,0.0,0.014102260811993537,C,1
3,male,0.24840285606914697,0.0,0.0,0.015330377421392339,S,0
3,female,0.17324314167606164,0.0,0.0,0.015330377421392339,S,0
3,male,0.2734560942001754,0.0,0.0,0.015411575213749286,S,0
3,male,0.2734560942001754,0.0,0.0,0.017566830077223785,S,0
3,male,0.4049855943880747,0.0,0.0,0.018542765081513996,S,0
3,female,0.4738819992484029,0.0,0.0,0.014110458666029575,C,1
3,male,0.6367280471000877,0.0,0.0,0.015126992566498259,S,0
3,male,0.22334961793811853,0.125,0.0,0.012678957201736696,S,0
3,male,0.2609294751346612,0.125,0.0,0.012678957201736696,S,0
3,female,0.5866215708380309,0.125,0.0,0.013663090060062943,S,1
3,male,0.3548791181260178,0.0,0.0,0.031425107138144774,S,0
3,male,0.2609294751346612,0.0,0.0,0.014151057562208049,S,0
3,male,0.33608918952774647,0.0,0.0,0.016908073949327893,S,0
3,male,0.44882876111737446,0.0,0.0,0.018542765081513996,S,0
3,male,0.33608918952774647,0.125,0.0,0.028212719478023115,C,0
3,female,0.18576976074157586,0.125,0.0,0.028212719478023115,C,1
3,male,0.5678316422397596,0.0,0.0,0.014102260811993537,C,0
3,female,0.17950645120881875,0.125,0.0,0.028212719478023115,C,0
3,male,0.32982587999498936,0.0,0.0,0.014102260811993537,C,0
3,male,0.33608918952774647,0.0,0.0,0.014102260811993537,C,0
3,male,0.3611424276587749,0.0,0.0,0.015370976317570811,S,0
